TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,"VARIATION 1 TYPE","VARIATION 1 NAME","VARIATION 1 VALUES","VARIATION 2 TYPE","VARIATION 2 NAME","VARIATION 2 VALUES","VARIATION 3 TYPE","VARIATION 3 NAME","VARIATION 3 VALUES",SKU
"20mm Bubblegum Beads, Purple Mixed Beads, Chunky Beads, Acrylic Beads, Rhinestone Beads, Beads for Pens, DIY Lanyard Bead, Loose Beads","20mm Bubblegum Beads, Purple Mixed Beads, Chunky Beads, Acrylic Beads, Rhinestone Beads, Beads for Pens, DIY Lanyard Bead, Loose Beads

Theme: Purple
Quantity: 10pc, 25pc, or 50pc

Randomly Chosen, duplicates may be present. 

Fits perfectly on our: Pens and Keychains. Not recommended for Wine Stoppers. 

Disclaimers: 
Colors may vary slightly due to photography lighting, computer monitor settings, and batch-to-batch. Slight pulling of the design may be present on one or more sides of the beads. 

Choking hazard. Keep away from children, adult supervision is required.",4.95,USD,10,"20mm_bulk_beads,chunky_necklace_bead,bubblegum_beads,mixed_bead_bundle,large_quantity_beads,beads_for_bracelets,acrylic_resin_beads,crafting_beads_diy,gumball_beads_bulk,lanyard_beads,beads_for_pens,purple_mixed_beads,rhinestone_beads","Plastic & resin",https://i.etsystatic.com/20737808/r/il/10d629/6648621809/il_fullxfull.6648621809_imne.jpg,https://i.etsystatic.com/20737808/r/il/060eaf/6648621879/il_fullxfull.6648621879_5dx3.jpg,https://i.etsystatic.com/20737808/r/il/fbea76/6600510444/il_fullxfull.6600510444_q6s5.jpg,https://i.etsystatic.com/20737808/r/il/0ee45e/6648622159/il_fullxfull.6648622159_4srb.jpg,https://i.etsystatic.com/20737808/r/il/c492d1/6600510680/il_fullxfull.6600510680_kr5z.jpg,https://i.etsystatic.com/20737808/r/il/939718/6648622449/il_fullxfull.6648622449_atqh.jpg,https://i.etsystatic.com/20737808/r/il/827df4/6431353457/il_fullxfull.6431353457_jw7l.jpg,https://i.etsystatic.com/20737808/r/il/c7c5bd/6357660322/il_fullxfull.6357660322_9ao2.jpg,https://i.etsystatic.com/20737808/r/il/361e04/6405745423/il_fullxfull.6405745423_laag.jpg,https://i.etsystatic.com/20737808/r/il/501e56/6431353817/il_fullxfull.6431353817_kc8s.jpg,"Custom Property",Quantity,"10 Beads,25 Beads,50 Beads",,,,,,,"ACR-PURMIX-20MM-50PK,ACR-PURMIX-20MM-10PK,ACR-PURMIX-20MM-25PK"
"20mm Bubblegum Beads, Yellow Mixed Bead, Chunky Beads, Acrylic Beads, Ribbon Beads, Rhinestone Beads for Pens, DIY Lanyard Beads, Loose Bead","20mm Bubblegum Beads, Yellow Mixed Bead, Chunky Beads, Acrylic Beads, Cancer Beads, Rhinestone Beads for Pens, DIY Lanyard Beads, Loose Bead

Theme: Yellow Ribbon
Quantity: 5 or 10 Beads

5 beads = 1 of each style
10 beads = 2 of each style

Fits perfectly on our: Pens and Keychains. Not recommended for Wine Stoppers. 

Disclaimers: 
Colors may vary slightly due to photography lighting, computer monitor settings, and batch-to-batch. Slight pulling of the design may be present on one or more sides of the beads. 

Choking hazard. Keep away from children, adult supervision is required.",2.49,USD,31,"20mm_Bubblegum_Beads,Chunky_Beads,Acrylic_Beads,DIY_Lanyard_Beads,Beads_for_Pens,rhinestone_beads,crackle_cracked_bead,badge_reel_beads,loose_beads,yellow_ribbon_beads,yellow_rhinestone,ribbon_military_bead,solid_yellow_bead","Plastic & resin",https://i.etsystatic.com/20737808/r/il/49b792/6600454330/il_fullxfull.6600454330_i8m4.jpg,https://i.etsystatic.com/20737808/r/il/892c4e/6600454460/il_fullxfull.6600454460_bmhr.jpg,https://i.etsystatic.com/20737808/r/il/686aa7/6600454538/il_fullxfull.6600454538_avg8.jpg,https://i.etsystatic.com/20737808/r/il/fc393d/6648565803/il_fullxfull.6648565803_ctqp.jpg,https://i.etsystatic.com/20737808/r/il/6b9c56/6600454714/il_fullxfull.6600454714_s24k.jpg,https://i.etsystatic.com/20737808/r/il/153f71/6648566089/il_fullxfull.6648566089_dp9v.jpg,https://i.etsystatic.com/20737808/r/il/a8336a/6585110943/il_fullxfull.6585110943_j348.jpg,https://i.etsystatic.com/20737808/r/il/02219e/6536995090/il_fullxfull.6536995090_1bf0.jpg,https://i.etsystatic.com/20737808/r/il/1acb0d/6585110961/il_fullxfull.6585110961_aag5.jpg,https://i.etsystatic.com/20737808/r/il/3c6292/6585158791/il_fullxfull.6585158791_9t8m.jpg,"Custom Property",Quantity,"5 Beads,10 Beads",,,,,,,"ACR-YELMIX-20MM-5PK,ACR-YELMIX-20MM-10PK"
"Clearance Beadable Keychains, Discount DIY Keychain Blanks, Beadable Keychain Rod, Craft Supply Sale, Bulk Keychain Making Supplies","CLEARANCE – LIMITED STOCK – WILL NOT BE RESTOCKED

These beadable keychains are discounted due to being a different style than my regular inventory. They function the same and are perfect for DIY projects — just a slightly different look!

🔑 Quantity Options:
1 Single Keychain
Color similar to a charcoal grey/dark silver

💲 CLEARANCE DETAILS:
• Priced to sell – deeply discounted
• Once sold out, they are gone for good
• Final sale (no returns or exchanges)

📏 Product Details:
• Beadable keychain rod
• Fits most standard beadable beads
• Great for keychains, wristlets, gifts, and craft projects

🧩 Assembly Required:
• Unscrew the bar, add beads, and secure back in place
• Easy to use for all skill levels

💡 Please Note:
• These differ slightly from my standard keychain style (clearance reason)
• Beads are sold separately
• Colors/finish may vary slightly by batch

🎨 Perfect for:
DIY keychains, handmade gifts, small business products, craft fairs, and custom accessories

⚠️ WARNING:
Choking Hazard – Small parts
Not intended for children. Adult supervision required

Material: Metal, Silicone

Size: 158*8mm, the rod diameter is 2mm",2,USD,26,"beadable_keychain,keychain_blanks,diy_keychain,keychain_supplies,craft_keychain,bead_bar_keychain,clearance_beads,discount_craft,bulk_keychains,cheap_keychains,diy_supplies,keychain_rod,beading_supplies",,https://i.etsystatic.com/20737808/r/il/27bd17/7895244322/il_fullxfull.7895244322_ssyy.jpg,https://i.etsystatic.com/20737808/r/il/daca4d/7895244298/il_fullxfull.7895244298_gls7.jpg,https://i.etsystatic.com/20737808/r/il/48411f/7943200573/il_fullxfull.7943200573_emat.jpg,https://i.etsystatic.com/20737808/r/il/d5d301/7895244314/il_fullxfull.7895244314_5vb8.jpg,https://i.etsystatic.com/20737808/r/il/54eabc/7943200561/il_fullxfull.7943200561_csxu.jpg,https://i.etsystatic.com/20737808/r/il/dc45aa/7943200505/il_fullxfull.7943200505_3oov.jpg,https://i.etsystatic.com/20737808/r/il/1bbcc4/7895244286/il_fullxfull.7895244286_42ix.jpg,https://i.etsystatic.com/20737808/r/il/4346fe/7895244342/il_fullxfull.7895244342_d4ai.jpg,https://i.etsystatic.com/20737808/r/il/d7017f/7943200643/il_fullxfull.7943200643_3uzp.jpg,https://i.etsystatic.com/20737808/r/il/7b39e5/7895244526/il_fullxfull.7895244526_ghyz.jpg,,,,,,,,,,CLEARANCE-REGKYCHN-BLKISH
"20mm Bubblegum Beads, White Mixed Beads, Chunky Beads, Acrylic Beads, Winter Wonderland Beads, Rhinestone Beads for Pens, DIY Lanyard Beads","20mm Bubblegum Beads, White Mixed Beads, Chunky Beads, Acrylic Beads, Winter Wonderland Beads, Rhinestone Beads for Pens, DIY Lanyard Beads

Theme: Winter Wonderland
Quantity: 5 or 10 Beads

5 beads = 1 of each style
10 beads = 2 of each style

Fits perfectly on our: Pens and Keychains. Not recommended for Wine Stoppers. 

Disclaimers: 
Colors may vary slightly due to photography lighting, computer monitor settings, and batch-to-batch. Slight pulling of the design may be present on one or more sides of the beads. 

Choking hazard. Keep away from children, adult supervision is required.",2.49,USD,18,"20mm_Bubblegum_Beads,White_Mixed_Beads,Chunky_Beads,Acrylic_Beads,DIY_Lanyard_Beads,Beads_for_Pens,rhinestone_beads,winter_wonderland,crackle_cracked_bead,white_stripe_bead,solid_white_beads,badge_reel_beads,clear_frosted_beads","Plastic & resin",https://i.etsystatic.com/20737808/r/il/35a1ee/6536993732/il_fullxfull.6536993732_d5r2.jpg,https://i.etsystatic.com/20737808/r/il/ccb732/6537028084/il_fullxfull.6537028084_r7sl.jpg,https://i.etsystatic.com/20737808/r/il/cd178b/6537028080/il_fullxfull.6537028080_abdq.jpg,https://i.etsystatic.com/20737808/r/il/3e9b90/6537028088/il_fullxfull.6537028088_32va.jpg,https://i.etsystatic.com/20737808/r/il/3c027a/6585146971/il_fullxfull.6585146971_loeu.jpg,https://i.etsystatic.com/20737808/r/il/52b7c1/6537030662/il_fullxfull.6537030662_awsz.jpg,https://i.etsystatic.com/20737808/r/il/02219e/6536995090/il_fullxfull.6536995090_1bf0.jpg,https://i.etsystatic.com/20737808/r/il/a8336a/6585110943/il_fullxfull.6585110943_j348.jpg,https://i.etsystatic.com/20737808/r/il/1acb0d/6585110961/il_fullxfull.6585110961_aag5.jpg,https://i.etsystatic.com/20737808/r/il/3c6292/6585158791/il_fullxfull.6585158791_9t8m.jpg,"Custom Property",Quantity,"5 Beads,10 Beads",,,,,,,"ACR-WHTMIX-20MM-10PK,ACR-WHTMIX-20MM-5PK"
"10mm Wide Hole Gem Spacer, Rondelle Spacers, Rhinestone Spacer Bead, Crystal Spacers for Pens, 10 Pack, Multi-Colored Bead, Large Loose Bead","10mm Wide Hole Gem Spacer, Rondelle Spacers, Rhinestone Spacer Bead, Crystal Spacers for Pens, 10 Pack, Multi-Colored Bead, Large Loose Bead

Size: 10mm (Small but large hole)
Hole Size: 4.5 mm (approximately)

Quantity: 10 pack

Colors sold separately. “Silver Multi” and “Gold Multi” are not a random mix of different spacers — each individual spacer features a mix of colors within the same bead.

Red and Dark Red are very similar in color, hard to even tell the difference but in some lighting it looks a tad darker.

If you’re looking for a variety of different spacer colors (each one being a single solid color), please choose your preferred color or select Random Mix for a mixed variety pack. The random mix may also include ""silver multi"" and/or ""gold multi."" its a true random grab. Duplicates may be present.

Fits perfectly on pens and other beadable blanks. This Spacer does fit on larger rods such as wine stoppers.",1.25,USD,247,"rondelle_spacer,rhinestone_beads,sparkly_crystal_bead,beads_for_pens,gem_spacers,multi_colored_beads,round_acrylic_beads,10_pack_of_spacers,small_Spacer_beads,10mm_spacers,rose_gold_beads,loose_Spacer_beads,wide_hole_beads","Rhinestone,Plastic,Gem",https://i.etsystatic.com/20737808/r/il/c6aca5/6730986730/il_fullxfull.6730986730_pp81.jpg,https://i.etsystatic.com/20737808/r/il/0c3f68/6779009215/il_fullxfull.6779009215_6v4u.jpg,https://i.etsystatic.com/20737808/r/il/558be0/6730987108/il_fullxfull.6730987108_4779.jpg,https://i.etsystatic.com/20737808/r/il/5a0bfc/6779009401/il_fullxfull.6779009401_dagr.jpg,https://i.etsystatic.com/20737808/r/il/ef5a9e/6730987266/il_fullxfull.6730987266_6gpr.jpg,https://i.etsystatic.com/20737808/r/il/b7e346/6730987352/il_fullxfull.6730987352_8snw.jpg,https://i.etsystatic.com/20737808/r/il/5eecd3/6730987474/il_fullxfull.6730987474_jssc.jpg,https://i.etsystatic.com/20737808/r/il/d54e5f/6779009983/il_fullxfull.6779009983_56vq.jpg,https://i.etsystatic.com/20737808/r/il/e6c2af/6779010145/il_fullxfull.6779010145_2vfw.jpg,https://i.etsystatic.com/20737808/r/il/927932/6779017597/il_fullxfull.6779017597_55bd.jpg,"Custom Property","Gem Spacer Color","Random Mix 10 Pack,Yellowish Green 10pk,Blue 10 Pack,Royal Blue 10 Pack,Yellow 10 Pack,Orange 10 Pack,Gold Iredescent 10pk,Dark Red 10 Pack,Aquamarine 10 Pack,Silver 10 pack,Iridescent 10 Pack,Black 10 Pack,Silver Multi 10 Pack,Red 10 Pack,Green 10 Pack,Light Blue 10 Pack,Gold Silver 10 Pack,Pink 10 Pack,Light Pink 10 Pack",,,,,,,"ACC-GEM-WDHL-SLVMLT-10PK,ACC-GEM-WDHL-YEL-10PK,ACC-GEM-WDHL-GLDIRD-10PK,ACC-GEM-WDHL-DKRED-10PK,ACC-GEM-WDHL-BLU-10PK,ACC-GEM-WDHL-RNDMIX-10PK,ACC-GEM-WDHL-SLV-10PK,ACC-GEM-WDHL-IRID-10PK,ACC-GEM-WDHL-BLK-10PK,ACC-GEM-WDHL-RED-10PK,ACC-GEM-WDHL-GRN-10PK,ACC-GEM-WDHL-LTBLU-10PK,ACC-GEM-WDHL-GLDSLV-10PK,ACC-GEM-WDHL-PNK-10PK,ACC-GEM-WDHL-ORG-10PK,ACC-GEM-WDHL-AQUMR-10PK,ACC-GEM-WDHL-RYLBLU-10PK,ACC-GEM-WDHL-YELGRN-10PK,ACC-GEM-WDHL-LTPNK-10PK"
"Dark Blue Bead Mix, Acrylic Bead Variety Pack, 20mm Chunky Beads, DIY Beads for Pens, Keychains, Lanyards, Mixed Beads 5 or 10 Pack","Add the perfect pop of Dark Blue to your creations with this mixed acrylic bead set! 💜

Each pack includes a fun variety of coordinating Dark Blue beads — from solids to stripes, glitter, and faceted styles — making it easy to create eye-catching designs without having to match beads yourself.

✨ Perfect for:
• Beaded pens
• Keychains
• Badge reels
• Lanyards
• DIY craft projects

📦 What You Get:
• Quantity: 5 or 10 beads
• Size: Approx. 20mm
• Material: Acrylic
• Style: Mixed designs (solid, striped, glitter, faceted, etc.)

✔️ Fits most standard beadable pens and rods
❌ Not recommended for thick rods (like some wine stoppers)

🎨 Each mix is unique! You will receive a variety of beads in similar shades, but exact combinations may vary.

💡 These are perfect for:
• Beginners who want an easy matching set
• Makers who want variety without buying multiple listings
• Creating bold, standout designs

🧼 Easy to clean with soap and water

⚠️ Disclaimer:
Due to manufacturing and batch differences, slight variations in color, finish, and design may occur.

⚠️ Safety Warning:
Contains small parts. Not intended for children.",2.49,USD,20,"20mm_Bubblegum_Beads,Chunky_Beads,Acrylic_Beads,DIY_Lanyard_Beads,Beads_for_Pens,rhinestone_beads,crackle_cracked_bead,badge_reel_beads,clear_frosted_beads,Blue_cheetah_beads,blue_rhinestone_bead,solid_blue_beads,loose_beads","Plastic & resin",https://i.etsystatic.com/20737808/r/il/03c099/7891444778/il_fullxfull.7891444778_cnro.jpg,https://i.etsystatic.com/20737808/r/il/c17e37/7891444686/il_fullxfull.7891444686_nwpo.jpg,https://i.etsystatic.com/20737808/r/il/8adf6b/7891444706/il_fullxfull.7891444706_nszl.jpg,https://i.etsystatic.com/20737808/r/il/d65984/7891444626/il_fullxfull.7891444626_s50e.jpg,https://i.etsystatic.com/20737808/r/il/30026f/7939401547/il_fullxfull.7939401547_irlt.jpg,https://i.etsystatic.com/20737808/r/il/a8336a/6585110943/il_fullxfull.6585110943_j348.jpg,https://i.etsystatic.com/20737808/r/il/02219e/6536995090/il_fullxfull.6536995090_1bf0.jpg,https://i.etsystatic.com/20737808/r/il/1acb0d/6585110961/il_fullxfull.6585110961_aag5.jpg,https://i.etsystatic.com/20737808/r/il/3c6292/6585158791/il_fullxfull.6585158791_9t8m.jpg,https://i.etsystatic.com/20737808/r/il/09b033/7939401663/il_fullxfull.7939401663_pz9d.jpg,"Custom Property",Quantity,"5 Beads,10 Beads",,,,,,,"ACR-BLUMIX-20MM-5PK,ACR-BLUMIX-20MM-10PK"
"Wine Stopper, Beadable Blanks, Wine Accessory, Gifts for Wine Lover, Adult Themed Gift Idea, DIY Crafting Blanks, Wine Plug","Wine Stopper, Beadable Blanks, Wine Accessory, Gifts for Wine Lover, Adult Themed Gift Idea, DIY Crafting Blanks, Wine Plug

11 color options

1pk, 2pk (same color), or Mix (11pk - 1 of each color) 

Beads are sold separately, photos with beads on the wine stoppers are for visual purposes only and are not included.

Hand wash ONLY. Do not put in dishwasher. 

💥WARNING 💥 Small parts included. Please supervise around small children. Choking hazard. Bead Different Co is not responsible for how this product is used once purchased. 

Material: Metal, Silicone

Approx. size: 116x19mm - 2.4mm Rod

NOT all beads will fit wine stoppers as they have a larger rod. Please message prior to purchase if you'd like me to test any beads for you to ensure they fit.",2.75,USD,159,"Wine_Charm,Extra_Add_On,Beaded_Gift,Wine_Stopper,Birthday_Celebration,beadable_blanks,wine_stopper_bead,drinking_charm,custom_and_unique,wine_lovers_gift,wine_plug,DIY_craft_blanks,wine_accessory","Metal,Silicone",https://i.etsystatic.com/20737808/r/il/8c0867/8353981240/il_fullxfull.8353981240_8v76.jpg,https://i.etsystatic.com/20737808/r/il/ef1b42/8401870801/il_fullxfull.8401870801_qp7u.jpg,https://i.etsystatic.com/20737808/r/il/93926a/8401863789/il_fullxfull.8401863789_jov8.jpg,https://i.etsystatic.com/20737808/r/il/39934f/8353981282/il_fullxfull.8353981282_181i.jpg,https://i.etsystatic.com/20737808/r/il/dbee6e/4811898135/il_fullxfull.4811898135_shxd.jpg,https://i.etsystatic.com/20737808/r/il/66282a/4851850164/il_fullxfull.4851850164_1116.jpg,https://i.etsystatic.com/20737808/r/il/1e5b6e/4900107487/il_fullxfull.4900107487_iwgh.jpg,https://i.etsystatic.com/20737808/r/il/c931b5/4851850436/il_fullxfull.4851850436_elfd.jpg,https://i.etsystatic.com/20737808/r/il/3c9563/6413831060/il_fullxfull.6413831060_6gpn.jpg,https://i.etsystatic.com/20737808/r/il/e2e161/6462149479/il_fullxfull.6462149479_bsa2.jpg,"Custom Property","Wine Stopper Color","Black,White,Red,Orange,Yellow,Lime Green,Teal,Purple,Light Pink,Hot Pink,Dark Pink,Mix (1 of each)","Custom Property","How Many Wine Stoppers?","1 Single Stopper,2 pc (Same Color)",,,,"BLK-WNSTPPR-MIX-11PK,BLK-WNSTPPR-DKPNK-2PK,BLK-WNSTPPR-DKPNK-1PK,BLK-WNSTPPR-LTPNK-1PK,BLK-WNSTPPR-PUR-2PK,BLK-WNSTPPR-TEAL-2PK,BLK-WNSTPPR-LMGRN-2PK,BLK-WNSTPPR-YEL-2PK,BLK-WNSTPPR-ORG-2PK,BLK-WNSTPPR-RED-2PK,BLK-WNSTPPR-RED-1PK,BLK-WNSTPPR-WHT-1PK,BLK-WNSTPPR-BLK-2PK,BLK-WNSTPPR-BLK-1PK,BLK-WNSTPPR-HTPNK-2PK,BLK-WNSTPPR-HTPNK-1PK,BLK-WNSTPPR-LTPNK-2PK,BLK-WNSTPPR-PUR-1PK,BLK-WNSTPPR-TEAL-1PK,BLK-WNSTPPR-LMGRN-1PK,BLK-WNSTPPR-YEL-1PK,BLK-WNSTPPR-ORG-1PK,BLK-WNSTPPR-WHT-2PK"
"Pearl Spacer, 10mm Spacers, Flat Spacers, Small Spacers, Acrylic Beads, Spacers for Pens, Multi-Colored Bead, Loose Bead, Elegant Beads","Pearl Spacer, 10mm Spacers, Flat Spacers, Small Spacers, Acrylic Beads, Spacers for Pens, Multi-Colored Bead, Loose Bead, Elegant Beads

Size: 10mm
Color: Ivory
Material: Plastic, not real pearls
Quantity: 10, 50 or 100 pack

Fits our Pens, Keychains, Badge Reel Keychains, Mirrors, Carabiners, Box Cutters, Ornaments, Wine Stoppers, Bullet keychains, Bottle Opener, and Bead Wires

Choking Hazard. Please keep away from children. Adult supervision required.",0.75,USD,20,"beads_for_pens,flat_spacers,round_beads,spacers_for_pens,small_loose_beads,50_pack_bulk_beads,ivory_bead_spacers,ccb_plastic,100_pack_beads,pearl_spacers,elegant_beads,acrylic_spacers,10mm_Spacers","Plastic & resin",https://i.etsystatic.com/20737808/r/il/b8ce0a/7083814061/il_fullxfull.7083814061_ldvz.jpg,https://i.etsystatic.com/20737808/r/il/12b349/7083817705/il_fullxfull.7083817705_ph89.jpg,https://i.etsystatic.com/20737808/r/il/9c9fde/7035843704/il_fullxfull.7035843704_6zfz.jpg,https://i.etsystatic.com/20737808/r/il/466964/6709412393/il_fullxfull.6709412393_baem.jpg,https://i.etsystatic.com/20737808/r/il/73926e/6709412811/il_fullxfull.6709412811_rhk5.jpg,https://i.etsystatic.com/20737808/r/il/05e056/6573456004/il_fullxfull.6573456004_mvwq.jpg,https://i.etsystatic.com/20737808/r/il/104d22/6573456074/il_fullxfull.6573456074_oacx.jpg,https://i.etsystatic.com/20737808/r/il/b8538a/6573456142/il_fullxfull.6573456142_gs38.jpg,https://i.etsystatic.com/20737808/r/il/c94ec6/6621565591/il_fullxfull.6621565591_eo1e.jpg,https://i.etsystatic.com/20737808/r/il/47286e/6709415531/il_fullxfull.6709415531_gs65.jpg,"Custom Property","How Many Spacers?","10 Pack,50 Pack,100 Pack",,,,,,,"ACC-PEARL-10MM-10PK,ACC-PEARL-10MM-50PK,ACC-PEARL-10MM-100PK"
"Bingo Focal Silicone Beads, Recreational Beads, Girls Night Focal Beads, Games Focal Beads, DIY Loose Beads, Beads for Pens, Beads for Cups","Bingo Focal Silicone Beads, Recreational Beads, Girls Night Focal Beads, Games Focal Beads, DIY Loose Beads, Beads for Pens, Beads for Cups

Double Sided

Material: Silicone
Quantity: 1 or 5 Beads
Style: Lucky Lady, Red Bingo Card, or Colorful Bingo Card. Sold separately. 

🧼 Easily cleaned with soap and water.

Pictures are for reference only. 

Notes:

🎨 Colors may vary slightly due to computer monitor screen settings, photography lighting, and batches. 

💥WARNING💥 Choking Hazard. Not intended for Children. Parental supervision is required.",1.45,USD,80,"diy_crafts_bead_kit,bead_Mix_lot_pack,beads_in_bulk,crafting_beads,focal_silicone_beads,new_round_beads,mixed_bead_supply,wristlet_beads,Bingo_Focal_Beads,game_night_bead,girls_night_bead,beads_for_pens,beads_for_keychains",Silicone,https://i.etsystatic.com/20737808/r/il/9a407f/6616059479/il_fullxfull.6616059479_gm4a.jpg,https://i.etsystatic.com/20737808/r/il/03ae65/6568006726/il_fullxfull.6568006726_kq1a.jpg,https://i.etsystatic.com/20737808/r/il/d9fb7b/6567944278/il_fullxfull.6567944278_s063.jpg,https://i.etsystatic.com/20737808/r/il/268dfd/6348716779/il_fullxfull.6348716779_3030.jpg,https://i.etsystatic.com/20737808/r/il/b4d384/6348750341/il_fullxfull.6348750341_rqu6.jpg,https://i.etsystatic.com/20737808/r/il/6cfd3f/6247922742/il_fullxfull.6247922742_f0gg.jpg,https://i.etsystatic.com/20737808/r/il/e6543d/6247717428/il_fullxfull.6247717428_efxn.jpg,https://i.etsystatic.com/20737808/r/il/648498/6616059609/il_fullxfull.6616059609_fysq.jpg,https://i.etsystatic.com/20737808/r/il/0eda60/6616059823/il_fullxfull.6616059823_qqx9.jpg,https://i.etsystatic.com/20737808/r/il/969fbd/6616059939/il_fullxfull.6616059939_9v4m.jpg,"Custom Property","How Many Beads?","1 Bead,5 Beads","Custom Property","Bead Style","Lucky Lady,Red Bingo Card,Colorful Bingo Card",,,,"FOC-REC-LCKYLDY-1PK,FOC-REC-REDBNGO-1PK,FOC-REC-CLRFLBNGO-1PK,FOC-REC-REDBNGO-5PK,FOC-REC-LCKYLDY-5PK,FOC-REC-CLRFLBNGO-5PK"
"Cancer Awareness Beads, Cancer Ribbon Bead, Silicone Focal Beads, DIY Craft Beads For Pens, Butterfly Bead, Memorial Beads, Fundraiser Ideas","Cancer Awareness Beads, Cancer Ribbon Bead, Silicone Focal Beads, DIY Craft Beads For Pens, Butterfly Bead, Memorial Beads, Fundraiser Ideas

Material: Silicone
Quantity: 1 or 5 Beads

Please choose your color from the drop down menu. 

🧼 Easily cleaned with soap and water. 

Notes:

🎨 Colors may vary slightly due to computer monitor screen settings, photography lighting and batches. 

💥WARNING💥 Choking Hazard. Please keep away from children.",1.45,USD,68,"Silicone_Focal_Beads,Cancer_Awareness,Butterfly_Bead,Pink_and_white,beads_for_Pens,diy_craft_beads,fundraiser_ideas,cancer_ribbon_bead,breast_cancer_ribbon,orange_ribbon_bead,green_ribbon_bead,blue_ribbon_bead,purple_ribbon_bead",Silicone,https://i.etsystatic.com/20737808/r/il/724c64/6865574377/il_fullxfull.6865574377_5vil.jpg,https://i.etsystatic.com/20737808/r/il/653ba4/6817587280/il_fullxfull.6817587280_c365.jpg,https://i.etsystatic.com/20737808/r/il/0ef73f/6865574275/il_fullxfull.6865574275_csnk.jpg,https://i.etsystatic.com/20737808/r/il/22d822/6865574301/il_fullxfull.6865574301_riom.jpg,https://i.etsystatic.com/20737808/r/il/ffb888/6865574315/il_fullxfull.6865574315_3bws.jpg,https://i.etsystatic.com/20737808/r/il/ab2e88/6817587382/il_fullxfull.6817587382_jfxe.jpg,https://i.etsystatic.com/20737808/r/il/10eafd/6865574505/il_fullxfull.6865574505_n4p6.jpg,https://i.etsystatic.com/20737808/r/il/92d932/6865574573/il_fullxfull.6865574573_kfzh.jpg,https://i.etsystatic.com/20737808/r/il/1f4013/6817593080/il_fullxfull.6817593080_kk66.jpg,https://i.etsystatic.com/20737808/r/il/18bb66/6865575933/il_fullxfull.6865575933_n0cv.jpg,"Custom Property","Color of Ribbon","Pink,Green,Orange,Purple,Blue,Faded Light Blue","Custom Property","How Many Beads?","1 Bead,5 Beads",,,,"FOC-MSC-RBBNPNK-5PK,FOC-MSC-RBBNGRN-1PK,FOC-MSC-RBBNORG-1PK,FOC-MSC-RBBNPUR-5PK,FOC-MSC-RBBNBLU-1PK,FOC-MSC-RBBNPNK-1PK,FOC-MSC-RBBNGRN-5PK,FOC-MSC-RBBNORG-5PK,FOC-MSC-RBBNPUR-1PK,FOC-MSC-RBBNBLU-5PK,FOC-MSC-RBBNLTBLU-1PK,FOC-MSC-RBBNLTBLU-5PK"
